time,id,mag,future_3h_mag_ge_5_5_event,future_3h_event_count,future_3h_max_mag,future_3h_first_event_time,future_3h_first_event_id
2023-10-13T09:59:51.842Z,us6000lfbl,5.1,0,0,,,
2023-10-13T22:45:53.459Z,us6000lgkl,4.2,0,0,,,
2023-10-14T02:29:24.172Z,us6000lfgw,4.9,0,0,,,
2023-10-14T04:33:13.431Z,us6000lfh9,4.8,0,0,,,
2023-10-14T07:22:59.624Z,us6000lfi0,4,0,0,,,
2023-10-14T16:25:11.907Z,us6000lfkq,4.3,0,0,,,
2023-10-14T23:44:59.338Z,us6000lfmj,4.7,0,0,,,
2023-10-15T09:13:25.711Z,us6000lfpt,5.2,0,0,,,
2023-10-16T12:35:55.402Z,us6000lgx5,4.3,0,0,,,
2023-10-17T22:56:01.315Z,us6000lg8s,4.5,0,0,,,
2023-10-17T23:41:09.399Z,us6000lg90,4.4,0,0,,,
2023-10-18T16:27:36.399Z,us6000lgej,4.4,0,0,,,
2023-10-18T22:15:06.845Z,us6000lggz,5.1,0,0,,,
2023-10-19T00:15:02.492Z,us6000lghf,4.4,0,0,,,
2023-10-19T00:48:39.984Z,us6000lghk,4.6,0,0,,,
2023-10-19T01:25:11.291Z,us7000l5zn,4.4,0,0,,,
2023-10-20T16:55:29.950Z,us6000lgz4,4.3,0,0,,,
2023-10-20T19:01:44.453Z,us6000lgzw,5,0,0,,,
2023-10-20T19:16:10.315Z,us6000lh01,4.6,0,0,,,
2023-10-20T20:55:29.632Z,us7000l67m,4.5,0,0,,,
2023-10-20T23:07:44.056Z,us7000l67p,4.4,0,0,,,
2023-10-21T02:42:21.148Z,us6000lh2u,4.6,0,0,,,
2023-10-21T03:39:22.325Z,us7000l69b,4.1,0,0,,,
2023-10-21T09:32:17.265Z,us6000lh4w,4.4,0,0,,,
2023-10-21T15:40:21.304Z,us6000lh68,4.7,0,0,,,
2023-10-21T21:19:16.759Z,us6000lh7m,4,0,0,,,
2023-10-22T12:48:21.663Z,us6000lhav,4.4,0,0,,,
2023-10-22T23:11:14.366Z,us6000lhdf,4.2,0,0,,,
2023-10-23T16:01:32.188Z,us6000lhj3,4.5,0,0,,,
2023-10-23T20:05:46.637Z,us7000l5ug,3.9,0,0,,,
2023-10-24T08:42:04.539Z,us7000l5xz,4,0,0,,,
2023-10-24T12:29:42.320Z,us7000l5yw,4.4,0,0,,,
2023-10-24T21:06:26.656Z,us7000l6wz,4.2,0,0,,,
2023-10-27T03:40:39.647Z,us7000l82u,4.4,0,0,,,
2023-10-27T13:31:02.345Z,us7000l836,4.2,0,0,,,
2023-10-27T16:28:21.809Z,us7000l6xg,4.3,0,0,,,
2023-10-27T18:27:33.176Z,us7000l83b,4.1,0,0,,,
2023-10-29T02:13:49.536Z,us7000l7ai,4.7,0,0,,,
2023-10-29T02:25:19.185Z,us7000l7an,4.7,0,0,,,
2023-10-29T08:37:59.340Z,us7000l8dc,4,0,0,,,
2023-10-30T04:48:26.266Z,us7000l7h5,4.2,0,0,,,
2023-10-30T22:44:57.660Z,us7000l7mn,5,0,0,,,
2023-10-31T18:08:22.060Z,us7000l8nm,4.3,0,0,,,
2023-10-31T22:34:01.418Z,us7000l7y5,4.8,0,0,,,
2023-11-01T08:08:51.191Z,us7000l80y,4.9,0,0,,,
2023-11-01T08:15:58.160Z,us7000l819,4.6,0,0,,,
2023-11-03T20:05:54.667Z,us7000l9n4,4,0,0,,,
2023-11-04T10:01:18.316Z,us7000l9v8,4,0,0,,,
2023-11-04T13:16:20.263Z,us7000l9vf,4.5,0,0,,,
2023-11-04T20:34:40.275Z,us7000l9vp,4.3,0,0,,,
2023-11-05T05:16:42.745Z,us7000l8yj,4.6,0,0,,,
2023-11-05T14:45:17.229Z,us7000l913,4.3,0,0,,,
2023-11-05T17:10:08.462Z,us7000l91k,4.7,0,0,,,
2023-11-06T02:22:22.162Z,us7000la21,4.3,0,0,,,
2023-11-07T12:52:34.675Z,us7000l9cd,4.4,0,0,,,
2023-11-07T23:06:40.620Z,us7000la4p,4.2,0,0,,,
2023-11-08T08:16:30.853Z,us7000l9ip,5.6,0,0,,,
2023-11-09T06:13:58.753Z,us7000l9sh,4.4,0,0,,,
2023-11-09T09:45:03.883Z,us6000lnd1,4.6,0,0,,,
2023-11-10T01:00:10.332Z,us7000l9yv,4.3,0,0,,,
2023-11-10T01:54:07.404Z,us6000lnjp,4,0,0,,,
2023-11-10T20:50:30.208Z,us7000la7u,5.3,0,0,,,
2023-11-11T16:06:03.523Z,us7000lacy,4.1,0,0,,,
2023-11-11T17:24:08.474Z,us7000ladi,4.4,0,0,,,
2023-11-12T11:02:57.140Z,us7000lags,4.4,0,0,,,
2023-11-13T04:29:43.312Z,us6000lp41,4.2,0,0,,,
2023-11-13T23:13:27.204Z,us6000lp4u,4.3,0,0,,,
2023-11-14T07:25:00.237Z,us6000ln9a,4.4,0,0,,,
2023-11-14T11:42:26.933Z,us6000lp5v,4.3,0,0,,,
2023-11-15T01:27:27.228Z,us6000lngn,4.4,0,0,,,
2023-11-16T02:49:28.145Z,us6000lnr7,4.5,0,0,,,
2023-11-17T16:34:42.215Z,us6000lq43,4.4,0,0,,,
2023-11-17T18:47:22.337Z,us6000lq47,4.4,0,0,,,
2023-11-18T01:55:46.580Z,us6000lqae,4.4,0,0,,,
2023-11-18T17:41:35.904Z,us6000lpca,4.3,0,0,,,
2023-11-18T20:06:00.185Z,us6000lpcz,4.3,0,0,,,
2023-11-19T06:35:36.991Z,us6000lper,4.7,0,0,,,
2023-11-19T21:01:30.533Z,us6000lphm,5.8,0,0,,,
2023-11-20T05:01:07.964Z,us6000lqh2,4.3,0,0,,,
2023-11-20T21:26:04.497Z,us6000lppk,4.3,0,0,,,
2023-11-22T13:23:27.823Z,us6000lq2d,4.1,0,0,,,
2023-11-22T16:52:29.966Z,us6000lr2s,4.2,0,0,,,
2023-11-24T06:20:15.469Z,us7000leju,4.3,0,0,,,
2023-11-25T01:54:37.848Z,us7000lest,4.5,0,0,,,
2023-11-25T20:58:45.012Z,us7000leu8,4.1,0,0,,,
2023-11-26T01:47:09.705Z,us6000lqsk,4.8,0,0,,,
2023-11-26T07:42:16.206Z,us7000levf,3.9,0,0,,,
2023-11-26T18:25:10.407Z,us6000lqwl,4.4,0,0,,,
2023-11-27T10:44:08.319Z,us6000lr12,4.7,0,0,,,
2023-11-27T20:35:22.575Z,us7000le6c,4.6,0,0,,,
2023-11-28T03:02:56.518Z,us7000lf5r,4.3,0,0,,,
2023-11-28T03:37:49.797Z,us7000le8i,5,0,0,,,
2023-11-28T06:56:45.590Z,us7000le9y,4.5,0,0,,,
2023-11-29T01:03:56.394Z,us7000lg70,4.2,0,0,,,
2023-11-29T02:57:57.716Z,us7000lg5y,4.5,0,0,,,
2023-11-29T04:35:28.390Z,us7000lg68,4.2,0,0,,,
2023-11-29T15:48:51.974Z,us7000lejh,4.7,0,0,,,
2023-12-01T02:14:40.289Z,us7000lezm,4.4,0,0,,,
2023-12-01T03:52:13.496Z,us7000lf01,4.7,0,0,,,
2023-12-01T04:34:43.695Z,us7000lgpd,4.5,0,0,,,
2023-12-02T00:35:38.208Z,us7000lf9b,4.4,0,0,,,
2023-12-02T03:38:15.284Z,us7000lgyk,4.3,0,0,,,
2023-12-03T22:08:22.269Z,us7000lfzt,4.9,0,0,,,
2023-12-04T02:45:33.862Z,us7000lhj0,4.4,0,0,,,
2023-12-05T11:09:41.377Z,us7000li57,4.2,0,0,,,
2023-12-06T03:08:39.350Z,us7000lie4,4.1,0,0,,,
2023-12-07T02:28:44.990Z,us7000limq,4.3,0,0,,,
2023-12-07T03:12:30.279Z,us7000lgu2,4.4,0,0,,,
2023-12-07T09:11:06.214Z,us7000linb,4.4,0,0,,,
2023-12-07T23:27:47.682Z,us7000lipd,4.4,0,0,,,
2023-12-08T11:31:35.171Z,us7000liwv,4.2,0,0,,,
2023-12-09T07:03:46.126Z,us7000lhp9,4.5,0,0,,,
2023-12-09T15:35:31.291Z,us7000lj0w,4.4,0,0,,,
2023-12-09T18:31:04.016Z,us7000lj16,4.4,0,0,,,
2023-12-09T21:30:03.560Z,us7000lj1m,4.3,0,0,,,
2023-12-10T02:28:05.028Z,us7000lhuq,4.2,0,0,,,
2023-12-11T04:27:53.539Z,us7000ljax,4,0,0,,,
2023-12-11T08:09:10.839Z,us7000ljbh,4.4,0,0,,,
2023-12-11T12:28:12.785Z,us7000ljbd,4.3,0,0,,,
2023-12-12T01:19:25.315Z,us7000ljvp,4,0,0,,,
2023-12-14T01:17:08.355Z,us7000lk4i,4.3,0,0,,,
2023-12-14T09:38:01.851Z,us7000lk4p,4.2,0,0,,,
2023-12-15T10:00:39.684Z,us7000lj8u,4.3,0,0,,,
2023-12-16T00:15:11.457Z,us7000ljf5,4.4,0,0,,,
2023-12-16T02:04:01.450Z,us7000lkkt,4.5,0,0,,,
2023-12-17T05:11:39.056Z,us7000ljmr,4.7,0,0,,,
2023-12-17T09:22:59.546Z,us7000lknp,4.1,0,0,,,
2023-12-17T16:17:06.303Z,us7000ljph,4.5,0,0,,,
2023-12-20T13:16:01.298Z,us7000lkcf,4.5,0,0,,,
2023-12-20T17:31:32.771Z,us7000lkex,4.3,0,0,,,
2023-12-21T11:29:51.481Z,us7000lkkc,4.7,0,0,,,
2023-12-21T14:03:33.305Z,us7000lkmq,4.5,0,0,,,
2023-12-21T14:04:11.571Z,usd0010b47,5.2,0,0,,,
2023-12-21T14:17:23.770Z,usd0010b49,4.6,0,0,,,
2023-12-21T15:02:38.619Z,us6000m1gn,4.8,0,0,,,
2023-12-21T16:11:56.366Z,us7000lkpf,4.8,0,0,,,
2023-12-21T18:36:32.855Z,us6000m1gl,4.3,0,0,,,
2023-12-21T20:45:23.021Z,us7000lkqm,5,0,0,,,
2023-12-22T01:46:00.210Z,us7000lksf,4.5,0,0,,,
2023-12-22T06:10:46.831Z,us7000lku6,4,0,0,,,
2023-12-22T09:30:52.877Z,us7000lkuu,4.2,0,0,,,
2023-12-22T10:19:46.886Z,us7000lkv7,4.3,0,0,,,
2023-12-22T22:29:10.695Z,us6000m1ng,4.3,0,0,,,
2023-12-23T06:46:54.637Z,us7000ll1g,4.5,0,0,,,
2023-12-23T08:37:38.281Z,us7000ll21,4.6,0,0,,,
2023-12-23T10:15:20.807Z,us7000ll2b,4.7,0,0,,,
2023-12-23T20:38:24.003Z,us6000m1ph,4.1,0,0,,,
2023-12-24T11:46:29.053Z,us7000ll8d,4.9,0,0,,,
2023-12-24T11:55:30.075Z,us7000ll8j,4.4,0,0,,,
2023-12-25T04:49:01.655Z,us7000llbp,5,0,0,,,
2023-12-26T06:30:57.595Z,us7000llgb,4.9,0,0,,,
2023-12-26T15:06:18.936Z,us7000llid,4.8,0,0,,,
2023-12-26T19:10:22.475Z,us6000lzww,4.6,0,0,,,
2023-12-26T22:53:57.739Z,us6000lzxt,4.7,0,0,,,
2023-12-26T23:43:49.317Z,us6000lzxy,4.4,0,0,,,
2023-12-28T09:15:16.131Z,us6000m05c,6.5,0,0,,,
2023-12-28T09:37:26.968Z,us6000m05n,5,0,0,,,
2023-12-28T10:07:44.692Z,us6000m05x,4.5,0,0,,,
2023-12-28T11:44:09.943Z,us6000m06f,4.6,0,0,,,
2023-12-28T12:40:43.038Z,us6000m06q,4.9,0,0,,,
2023-12-28T13:16:53.788Z,us6000m06x,4.8,0,0,,,
2023-12-28T15:04:23.193Z,us6000m080,4.6,0,0,,,
2023-12-28T15:38:27.760Z,us6000m2i0,4.3,0,0,,,
2023-12-28T16:42:26.909Z,us6000m2i4,4.4,0,0,,,
2023-12-29T01:11:22.106Z,us6000m2q1,4.3,0,0,,,
2023-12-29T03:17:48.179Z,us6000m2q4,4.3,0,0,,,
2023-12-29T04:38:54.026Z,us6000m0ch,4.9,0,0,,,
2023-12-29T05:44:15.226Z,us6000m2q9,4.2,0,0,,,
2023-12-30T06:07:30.619Z,us6000m0js,4.5,0,0,,,
2023-12-30T07:20:45.724Z,us6000m0k8,4.3,0,0,,,
2023-12-30T10:32:23.429Z,us6000m0lk,4.5,0,0,,,
2023-12-30T22:39:19.128Z,us6000m0qf,4.3,0,0,,,
2023-12-30T23:55:48.472Z,us6000m0qv,4.4,0,0,,,
2023-12-31T00:10:51.692Z,us6000m2wj,4.2,0,0,,,
2023-12-31T04:19:26.515Z,us6000m0rx,4.3,0,0,,,
2024-01-01T04:49:01.244Z,us6000m0x6,4.5,1,3,7.5,2024-01-01T07:06:05.477Z,us6000m0xj
2024-01-01T07:06:05.477Z,us6000m0xj,5.8,1,5,7.5,2024-01-01T07:10:09.476Z,us6000m0xl
2024-01-01T07:10:09.476Z,us6000m0xl,7.5,1,4,6.2,2024-01-01T07:18:41.584Z,us6000m0xm
2024-01-01T07:18:41.584Z,us6000m0xm,6.2,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:27:28.747Z,us6000m34g,4.6,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:27:36.058Z,us6000m33q,4.2,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:28:15.144Z,us6000m33l,4.6,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:29:04.242Z,us6000m34h,4.7,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:32:19.623Z,us6000m33n,4.2,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:32:43.786Z,us6000m34f,4.4,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:35:45.071Z,us6000m33p,4.3,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:39:49.268Z,us6000m0xn,5.2,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:42:43.430Z,us6000m33v,4.8,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:45:30.869Z,us6000m33u,4.7,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:48:14.335Z,us6000m0xp,4.8,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:53:28.520Z,us6000m33w,4.3,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:54:21.406Z,us6000m33m,4.7,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:56:18.757Z,us6000m33x,4.4,1,3,5.6,2024-01-01T07:56:47.661Z,us6000m0xt
2024-01-01T07:56:47.661Z,us6000m0xt,5.6,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:02:44.840Z,us6000m0xu,5,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:07:10.627Z,us6000m0xw,5.1,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:10:47.718Z,us6000m33z,4.3,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:15:38.177Z,us6000m33y,4.5,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:17:46.634Z,us6000m0xx,4.8,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:20:34.572Z,us6000m34k,4.3,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:22:10.846Z,us6000m0xy,4.9,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:29:02.262Z,us6000m0y1,4.7,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:42:04.871Z,us6000m341,4.6,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T08:48:21.162Z,us6000m0y7,4.5,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T09:00:19.571Z,us6000m34d,4.1,1,2,5.6,2024-01-01T09:03:48.859Z,us6000m0y9
2024-01-01T09:03:48.859Z,us6000m0y9,5.5,1,1,5.6,2024-01-01T09:08:17.603Z,us6000m0ya
2024-01-01T09:06:13.801Z,us6000m35b,4.6,1,1,5.6,2024-01-01T09:08:17.603Z,us6000m0ya
2024-01-01T09:08:17.603Z,us6000m0ya,5.6,0,0,,,
2024-01-01T09:14:15.490Z,us6000m342,4.2,0,0,,,
2024-01-01T09:23:07.666Z,us6000m0yc,4.4,0,0,,,
2024-01-01T09:25:26.703Z,us6000m345,4.1,0,0,,,
2024-01-01T09:30:21.401Z,us6000m0ye,5.2,0,0,,,
2024-01-01T09:39:59.811Z,us6000m0yf,5,0,0,,,
2024-01-01T09:45:26.217Z,us6000m0yg,5.1,0,0,,,
2024-01-01T09:49:15.275Z,us6000m0yh,4.6,0,0,,,
2024-01-01T09:56:12.530Z,us6000m343,4.3,0,0,,,
2024-01-01T10:06:54.649Z,us6000m0yr,4.6,0,0,,,
2024-01-01T10:27:58.814Z,us6000m346,4.2,0,0,,,
2024-01-01T10:50:35.645Z,us6000m0yw,4.7,0,0,,,
2024-01-01T11:21:26.376Z,us6000m0yy,4.1,0,0,,,
2024-01-01T11:34:20.527Z,us6000m34a,4.3,0,0,,,
2024-01-01T11:35:32.459Z,us6000m0z3,4.6,0,0,,,
2024-01-01T12:20:46.592Z,us6000m0z5,4.2,0,0,,,
2024-01-01T12:48:31.795Z,us6000m0z9,4.4,0,0,,,
2024-01-01T12:54:28.885Z,us6000m0zj,4.3,0,0,,,
2024-01-01T13:02:59.990Z,us6000m34j,4.3,0,0,,,
2024-01-01T13:10:57.324Z,us6000m0zf,4.5,0,0,,,
2024-01-01T14:03:47.337Z,us6000m0zl,4.1,0,0,,,
2024-01-01T14:19:28.904Z,us6000m0zr,4.4,0,0,,,
2024-01-01T15:08:36.228Z,us6000m101,4.4,0,0,,,
2024-01-01T16:10:09.255Z,us6000m10a,4.1,0,0,,,
2024-01-01T17:33:30.185Z,us6000m10e,4.6,0,0,,,
2024-01-01T17:52:10.023Z,us6000m10k,4.2,0,0,,,
2024-01-01T18:29:38.901Z,us6000m10q,4.4,0,0,,,
2024-01-01T19:27:14.289Z,us6000m110,4.5,0,0,,,
2024-01-01T19:42:06.006Z,us6000m113,4.6,0,0,,,
2024-01-01T21:47:54.141Z,us6000m353,4,0,0,,,
2024-01-01T22:13:30.239Z,us6000m11s,4.5,0,0,,,
2024-01-01T22:27:01.373Z,us6000m11t,4.3,0,0,,,
2024-01-02T00:01:34.148Z,us6000m129,4.1,0,0,,,
2024-01-02T00:14:23.837Z,us6000m128,4.4,0,0,,,
2024-01-02T01:17:31.568Z,us6000m12f,5.4,0,0,,,
2024-01-02T05:55:54.060Z,us6000m3ap,4.5,0,0,,,
2024-01-02T06:02:36.444Z,us6000m13d,4.4,0,0,,,
2024-01-02T06:57:54.621Z,us6000m13h,4.8,0,0,,,
2024-01-02T08:13:40.884Z,us6000m13q,4.6,0,0,,,
2024-01-02T08:52:02.323Z,us6000m13s,4.3,0,0,,,
2024-01-02T09:29:35.927Z,us6000m142,4.4,0,0,,,
2024-01-02T09:50:20.248Z,us6000m3an,4.4,0,0,,,
2024-01-02T12:13:20.318Z,us6000m160,4.4,0,0,,,
2024-01-02T17:21:47.368Z,us6000m17v,4.8,0,0,,,
2024-01-02T17:30:30.773Z,us6000m182,4.2,0,0,,,
2024-01-02T21:32:39.491Z,us6000m1a4,4.3,0,0,,,
2024-01-03T01:54:34.243Z,us6000m1bj,5.3,0,0,,,
2024-01-03T02:48:27.840Z,us6000m3a8,4.1,0,0,,,
2024-01-03T03:37:23.804Z,us6000m3bg,4,0,0,,,
2024-01-03T03:54:13.697Z,us6000m1bt,4.9,0,0,,,
2024-01-03T04:04:31.753Z,us6000m3b4,4.2,0,0,,,
2024-01-03T04:44:08.978Z,us6000m3b7,4.2,0,0,,,
2024-01-03T07:08:12.466Z,us6000m1cd,4.1,0,0,,,
2024-01-03T08:15:07.725Z,us6000m3bf,4.3,0,0,,,
2024-01-03T09:48:00.219Z,us6000m1dz,4.7,0,0,,,
2024-01-03T09:53:53.960Z,us6000m1e1,4.5,0,0,,,
2024-01-03T10:42:14.323Z,us6000m3bj,4.2,0,0,,,
2024-01-03T10:51:14.049Z,us6000m1ei,4.4,0,0,,,
2024-01-03T14:33:15.867Z,us6000m1fb,3.8,0,0,,,
2024-01-03T15:36:53.611Z,us6000m1fl,4.6,0,0,,,
2024-01-03T17:42:18.485Z,us6000m3bw,4.3,0,0,,,
2024-01-03T17:58:55.712Z,us6000m3c3,4.1,0,0,,,
2024-01-03T19:38:41.329Z,us6000m1i6,4.8,0,0,,,
2024-01-03T21:57:42.631Z,us6000m3c1,4.2,0,0,,,
2024-01-04T00:17:31.276Z,us6000m1kb,4.6,0,0,,,
2024-01-04T06:46:47.423Z,us6000m1lr,4.5,0,0,,,
2024-01-04T06:57:12.981Z,us6000m3rc,4.2,0,0,,,
2024-01-04T07:01:19.711Z,us6000m3rd,4.1,0,0,,,
2024-01-04T08:15:59.298Z,us6000m3rh,4.8,0,0,,,
2024-01-04T08:16:22.946Z,us6000m1m0,4.9,0,0,,,
2024-01-04T08:38:19.091Z,us6000m1m7,4.2,0,0,,,
2024-01-04T09:49:51.424Z,us6000m3rj,4.2,0,0,,,
2024-01-04T12:15:41.177Z,us6000m1rg,4.4,0,0,,,
2024-01-04T12:30:38.558Z,us6000m1ri,4.5,0,0,,,
2024-01-04T13:59:08.875Z,us6000m1ry,4.6,0,0,,,
2024-01-04T15:04:13.850Z,us6000m1s6,4.6,0,0,,,
2024-01-04T15:17:59.556Z,us6000m1s9,4.3,0,0,,,
2024-01-04T22:16:03.881Z,us6000m1va,4.3,0,0,,,
2024-01-04T23:06:28.295Z,us6000m1vj,4.4,0,0,,,
2024-01-05T01:56:39.297Z,us6000m3x3,4.2,0,0,,,
2024-01-05T06:03:42.760Z,us6000m1xm,4.3,0,0,,,
2024-01-05T06:31:42.601Z,us6000m3xi,4.6,0,0,,,
2024-01-05T13:09:25.303Z,us6000m1z4,4.4,0,0,,,
2024-01-05T16:59:08.446Z,us6000m21w,4.9,0,0,,,
2024-01-05T20:26:51.093Z,us6000m22x,5.1,0,0,,,
2024-01-05T21:57:16.020Z,us6000m23v,4.2,0,0,,,
2024-01-06T01:15:29.729Z,us6000m3yl,4.5,0,0,,,
2024-01-06T14:20:22.904Z,us6000m27p,4.5,0,0,,,
2024-01-07T03:41:46.207Z,us6000m41a,4.2,0,0,,,
2024-01-07T05:37:58.050Z,us6000m2b3,4.5,0,0,,,
2024-01-07T06:26:56.123Z,us6000m2b6,4.8,0,0,,,
2024-01-07T12:38:18.454Z,us6000m2c0,4.5,0,0,,,
2024-01-08T04:11:15.301Z,us6000m46m,4.4,0,0,,,
2024-01-08T06:02:52.181Z,us6000m46n,4.4,0,0,,,
2024-01-09T08:59:10.141Z,us6000m2ny,5.9,0,0,,,
2024-01-09T09:55:09.392Z,us6000m2p4,4.5,0,0,,,
2024-01-09T11:10:44.921Z,us6000m49a,4.4,0,0,,,
2024-01-10T03:13:18.272Z,us6000m4g1,4.2,0,0,,,
2024-01-11T09:40:48.388Z,us6000m4h7,4.5,0,0,,,
2024-01-11T10:48:43.887Z,us6000m4h9,4.2,0,0,,,
2024-01-11T20:54:28.326Z,us6000m36x,4.5,0,0,,,
2024-01-12T08:29:08.884Z,us6000m39a,4.5,0,0,,,
2024-01-12T12:10:22.247Z,us6000m39q,4.1,0,0,,,
2024-01-12T12:43:19.548Z,us6000m39s,4.4,0,0,,,
2024-01-12T15:58:02.250Z,us6000m3cb,4.6,0,0,,,
2024-01-12T17:19:29.511Z,us6000m4p4,4.4,0,0,,,
2024-01-12T19:04:30.314Z,us6000m3d5,4.3,0,0,,,
2024-01-13T00:20:56.503Z,us6000m4pm,4.3,0,0,,,
2024-01-13T06:55:59.969Z,us6000m3gz,4.5,0,0,,,
2024-01-13T16:36:25.721Z,us6000m4q2,4.3,0,0,,,
2024-01-13T20:57:03.680Z,us6000m3jp,4.2,0,0,,,
2024-01-14T00:56:37.382Z,us6000m4r4,4.4,0,0,,,
2024-01-14T09:11:53.674Z,us6000m3lc,4.1,0,0,,,
2024-01-15T00:15:06.226Z,us6000m3np,4.3,0,0,,,
2024-01-15T03:08:51.621Z,us6000m3pg,4.1,0,0,,,
2024-01-16T01:18:21.942Z,us7000lt80,4.1,0,0,,,
2024-01-16T03:07:54.882Z,us7000lt82,4,0,0,,,
2024-01-16T09:42:16.421Z,us6000m3wx,4.7,0,0,,,
2024-01-16T19:51:18.579Z,us6000m42v,4.4,0,0,,,
2024-01-18T01:51:37.376Z,us7000ltqy,4.4,0,0,,,
2024-01-18T18:04:39.170Z,us6000m4hy,4.4,0,0,,,
2024-01-18T22:06:09.407Z,us7000ltrp,4.3,0,0,,,
2024-01-19T06:43:28.914Z,us6000m4m5,4.3,0,0,,,
2024-01-19T20:41:38.938Z,us7000ltz1,4.2,0,0,,,
2024-01-21T21:30:21.706Z,us6000m5az,4.2,0,0,,,
2024-01-22T07:00:37.939Z,us7000lu2c,4.3,0,0,,,
2024-01-22T16:35:18.894Z,us7000lu2n,4.4,0,0,,,
2024-01-22T17:13:20.514Z,us7000lsz3,4.3,0,0,,,
2024-01-22T17:38:25.504Z,us7000lu2s,4.1,0,0,,,
2024-01-22T23:45:41.592Z,us7000lu3r,4.2,0,0,,,
2024-01-23T04:30:58.404Z,us7000lt4j,4.6,0,0,,,
2024-01-23T21:33:49.499Z,us7000ltaz,5.1,0,0,,,
2024-01-24T12:12:29.254Z,us7000ltgh,4.4,0,0,,,
2024-01-24T13:57:44.758Z,us7000lurl,4.2,0,0,,,
2024-01-24T17:35:38.533Z,us7000ltix,4.4,0,0,,,
2024-01-24T18:12:54.176Z,us7000lurj,4.4,0,0,,,
2024-01-25T04:29:48.696Z,us7000ltmw,4.8,0,0,,,
2024-01-25T19:43:23.518Z,us7000lv12,4.5,0,0,,,
2024-01-26T00:32:38.505Z,us7000lvbn,4.1,0,0,,,
2024-01-26T00:53:06.355Z,us7000lvbh,4,0,0,,,
2024-01-26T05:40:04.386Z,us7000ltwg,4.5,0,0,,,
2024-01-26T19:44:10.666Z,us7000lvc4,4.3,0,0,,,
2024-01-27T00:25:56.032Z,us7000lvu1,4.3,0,0,,,
2024-01-27T23:59:29.184Z,us7000lufj,5.1,0,0,,,
2024-01-29T07:26:55.894Z,us7000lwes,4.2,0,0,,,
2024-01-29T15:19:18.799Z,us7000luqg,4.5,0,0,,,
2024-01-29T16:57:12.934Z,us7000lus7,4.6,0,0,,,
2024-01-29T20:03:05.077Z,us7000lutd,4.8,0,0,,,
2024-01-29T22:55:26.716Z,us7000lwf6,4.2,0,0,,,
2024-01-30T09:12:41.658Z,us7000luxu,4.4,0,0,,,
2024-01-30T10:35:53.886Z,us7000luye,4.4,0,0,,,
2024-01-31T07:24:33.905Z,us7000lx3l,4.4,0,0,,,
2024-01-31T23:07:12.081Z,us7000lviq,4.2,0,0,,,
2024-02-01T05:10:23.835Z,us7000lxcd,4.2,0,0,,,
2024-02-01T05:55:51.743Z,us7000lxce,4.2,0,0,,,
2024-02-02T11:44:01.314Z,us7000lxjy,4.3,0,0,,,
2024-02-03T06:09:04.775Z,us7000lxrj,4.2,0,0,,,
2024-02-04T01:24:27.720Z,us7000lwut,4.8,0,0,,,
2024-02-04T02:01:32.255Z,us7000lxtb,4.4,0,0,,,
2024-02-04T06:01:04.776Z,us7000lxtg,4.1,0,0,,,
2024-02-04T19:04:07.910Z,us7000lwz3,4.2,0,0,,,
2024-02-05T08:30:50.309Z,us7000lx1f,5,0,0,,,
2024-02-05T17:58:58.968Z,us7000lx56,4.3,0,0,,,
